product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
5e7f8e7aeb1f57dd83aae171dec38a73,moveis_decoracao,48,1950,3,6900,95,4,55
47a3fbd41bb53db64dacc4562ba3aa52,cama_mesa_banho,40,702,1,1000,50,12,12
06f0e85c7892d5df893f332706340af1,papelaria,57,301,3,9850,30,19,60
044f05bc9de36e8a693a83e4bc79dd0d,telefonia,59,734,4,300,17,4,12
04433a8021475a2002663f94203c88da,construcao_ferramentas_ferramentas,59,1476,2,1111,29,10,14
50b671fa06a05828948cd518088eba27,bebes,39,542,2,200,33,10,32
c9dbe2eec19a8093cb5ac57486531c18,cama_mesa_banho,55,124,1,1375,30,6,22
bd2128c3d2188ccb151b12d129ee264a,utilidades_domesticas,55,1589,4,1700,35,15,29
a298a105818dce6878b787e4af6cff7d,bebes,55,1158,2,400,30,10,30
0c1d0960b623420908c75911c93d8615,papelaria,49,192,1,500,16,28,16
06edb72f1e0c64b14c5b79353f7abea3,cama_mesa_banho,39,161,2,350,25,8,19
9351b1e4334769dc0abe871ee3c7abc3,beleza_saude,56,329,2,350,19,17,15
bb4f8cfc76a66cb770208b2c1d2c6269,esporte_lazer,55,1987,1,1400,20,32,20
f05cd18872164e75d946139c27cc9844,cama_mesa_banho,50,956,2,675,33,7,30
b38b25d838ae0b8385e8cc68b9017644,beleza_saude,59,1153,4,200,18,3,20
3258acb04d37e2f91f76c9250f3b80a0,beleza_saude,60,919,1,200,22,3,15
e4782ca6e59722999a1b22f350c28ddb,esporte_lazer,30,815,1,1092,27,27,23
ced87016b816472a7e668e311d127ae0,cama_mesa_banho,58,1242,1,1800,28,10,24
7a5d0e89d069c89b2112e9da539343c2,utilidades_domesticas,60,1018,2,2250,22,22,22
80d702d8e2231e25bee9d145c2c86b6f,perfumaria,51,544,1,450,20,20,20
16cc7a098d176187b6d8e9519fa81585,informatica_acessorios,56,599,2,350,16,22,17
0437850bd55b9b2b9cf104b59a611666,papelaria,59,244,7,350,18,2,20
e449c89deefdb41bb888e3cc5f59ef46,utilidades_domesticas,48,374,1,600,20,23,18
083ffd30820b592e294de7ed668ff975,informatica_acessorios,49,944,3,300,23,8,19
332842d24e84234cd91299a225de76ab,relogios_presentes,58,1209,1,1750,50,6,19
15de022edf1005363381e66bed514528,moveis_decoracao,52,361,2,100,16,3,23
f03db1ea02e265f0f1a5ae2a5e0984a7,cama_mesa_banho,48,729,1,1200,20,30,30
6f66ef344e1db8560c3d036ee214f355,utilidades_domesticas,27,374,4,2100,50,4,35
5a6e53c3b4e8684b13388d6aa4afdf12,utilidades_domesticas,45,176,2,200,19,9,12
076e4ce53c8914382e7ff3732511b17e,beleza_saude,22,363,2,633,26,9,22
363218ba55c610b750224f90bdd34be1,cama_mesa_banho,46,279,1,1813,67,12,47
e049c7f13358a63cf7f6ceb45a067a81,ferramentas_jardim,54,385,1,1625,21,17,29
7dac8901a50cf3317d5372cbd3186ecd,relogios_presentes,60,167,2,300,16,2,11
81d879a43537a2803762ce12282ccbc9,eletroportateis,56,113,1,200,16,35,25
b01d34f6d2545269d348181768eca049,relogios_presentes,59,112,2,150,16,2,11
6341aca5b02d00d80b6f4dead6816435,portateis_casa_forno_e_cafe,43,373,1,400,60,20,20
383390bacab031887058eccc2e994879,papelaria,54,1763,1,400,30,16,20
b5aebb467d9a92162173cbd234e00d99,agro_industria_e_comercio,60,1843,3,550,16,16,16
59f45392c714ab32c9902fd909411e3e,cama_mesa_banho,51,684,1,1550,40,15,32
5aa94fb8e895c82912cf9b8bea8fdff5,cool_stuff,32,563,1,9500,31,80,54
715de93e3ca2fa3b11430ae2914d2203,pet_shop,49,1212,1,1125,25,15,18
ef66e63137bdd1b2e44aa968646fc1e3,moveis_decoracao,41,789,1,750,20,35,20
95e25af33821b9d231e06f1e7cd34d4e,moveis_decoracao,5,267,1,2600,18,40,13
79161ecc0839d5d58374918d289ee6c7,beleza_saude,36,551,1,125,17,7,12
34a4076cd057a823247a5a44e84872d8,,,,,1900,40,40,30
8dc068efed6312b226cb8f74127314c9,moveis_decoracao,45,275,1,500,23,9,23
e8c2065927de366ef9622dbee0bb7b63,informatica_acessorios,48,647,1,1280,35,14,19
fad824f446c61e0e6e1e8644c17a9f59,utilidades_domesticas,50,251,2,700,30,30,40
dc881ef926ca402063ea142afc83874c,cool_stuff,51,863,4,2100,23,40,16
d320834f42a07dcc3cf09805bc8c7001,utilidades_domesticas,50,196,1,7875,60,31,31
928e52a9ad53a294fdcc91bcf59d1751,utilidades_domesticas,34,1031,6,1600,20,60,20
c32b1155b886162db8e1ec114699a799,cama_mesa_banho,53,381,1,825,25,18,40
7686fe49c98ae1c537b5cc51992f5d20,bebes,38,798,1,600,22,18,19
11acb40fe03811a7bc40babe5d11c752,relogios_presentes,53,481,1,400,19,13,13
5570e58fb62fc2a83e5bda3974e35be5,cama_mesa_banho,55,273,1,1050,38,10,38
b70722d88b1dddd6ecbb159db90faf61,utilidades_domesticas,43,578,3,250,25,15,25
46444262c3cb20869d7f96985fc0b08a,esporte_lazer,60,1353,7,4750,102,10,22
f649a2fc406930962c1cd7b147497a79,ferramentas_jardim,50,905,4,400,35,10,26
861f715fc920b62d0bbd75b605a9827d,brinquedos,56,958,2,583,36,7,35
af8cad177ab4d05030a2c575aa8a36a2,telefonia,45,627,1,167,18,4,11
4b7690d7352318e41ae9594241ac4789,ferramentas_jardim,39,672,1,1000,20,12,21
9ac1378f05cd222b3fb34a3cccc626c7,beleza_saude,31,1406,1,1075,21,19,19
154696c4f8e96ed48f0c191eb09c0683,moveis_decoracao,53,890,1,150,19,5,25
bd4b8ef786f95b66ded2f483293318ea,cama_mesa_banho,52,269,1,2200,45,15,35
e178e8610a35f4d6c9b0934fb5e20e85,beleza_saude,33,577,1,929,24,16,20
95b5038cce133b8c926678c768012103,moveis_decoracao,56,2116,2,2550,69,11,11
c075b8e131353552218860f1c421e4ef,moveis_cozinha_area_de_servico_jantar_e_jardim,30,1565,4,1750,20,16,30
61d01171a3784bab50137290350e5332,utilidades_domesticas,24,49,4,500,25,15,15
8f3a1c2358138bedfb98645db449110c,relogios_presentes,50,584,2,297,18,11,18
f67ad6b3366ae186b8d29087e6d5ebd0,automotivo,55,998,2,100,17,4,17
5c3aca5c078a343b3b873362e7ac2fcc,relogios_presentes,33,307,1,600,16,2,11
80fb011fd54fa5e1911a2f80c0fc878d,brinquedos,45,1347,1,400,20,20,20
73932133f40320ca7c542cba422a6461,utilidades_domesticas,51,625,8,650,16,16,16
00ab8a8b9fe219511dc3f178c6d79698,,,,,2100,50,30,30
1d994f3116c393f22021e72f17ab5af5,alimentos_bebidas,58,798,1,200,31,15,26
f293514e0176006f3af40d473cf24a1e,informatica_acessorios,60,630,1,188,16,11,12
292339442aafc77526bf025a199db898,cama_mesa_banho,57,332,2,12100,56,21,59
aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44,903,6,2600,50,10,30
d272d0921188b0bd91542d704b21404e,eletronicos,36,420,1,150,25,7,16
a82a1fcaf427ceabe9df656409d7acdb,fashion_bolsas_e_acessorios,52,819,1,100,16,5,16
cb17b798ba889575385281b7ec2fc22b,automotivo,49,1208,4,1300,20,20,20
0be487faac01dd57fd7ed17cfbdf2dee,cama_mesa_banho,48,117,1,300,40,4,30
8994980b6420059104bb47e2cb680e0a,eletronicos,59,204,1,60,16,9,13
e282624d8c82e04983f125e167eb4521,telefonia,45,343,2,117,18,4,11
99d1e072c4cb670c31fb43d9a3753598,beleza_saude,52,1381,2,800,20,15,15
9bbe6c774ab3a4f9c5a0385e78c9641c,brinquedos,53,559,1,900,29,30,23
39aa98469aa7460a9764311b3f8efb12,cama_mesa_banho,47,161,2,350,25,8,19
2a2d22ae30e026f1893083c8405ca522,cama_mesa_banho,60,744,2,8350,50,27,38
b623b7cb05ee3248fbe4a6ecbeed79a4,brinquedos,41,673,1,3008,32,45,32
ea0342e49437a3633a3a35c326aa1e46,cama_mesa_banho,32,212,3,940,35,20,48
132069c6f99d20d9e0ea2b5b1143ec66,esporte_lazer,45,805,3,697,17,23,17
9c8d68903b5106018c797e0e862ae55d,eletronicos,34,453,1,200,25,7,25
d56781dd9e632e4460c10d95167e5840,esporte_lazer,60,633,1,1500,30,40,40
091af6c2d579fe0926b4fcb8db07f78e,esporte_lazer,58,920,2,2350,20,20,20
7b25acee1c4b91200a7e8e31bb977a06,utilidades_domesticas,50,1318,1,1675,35,16,35
9a7ee66bbed1b9fa5e3341882c6d74b3,brinquedos,44,755,3,1000,21,25,32
48640118918b5bd6454e3fee20ad637b,esporte_lazer,48,483,2,2800,104,5,80
c899857fb2b4a0cee39e479c1989ee3c,relogios_presentes,58,364,2,300,40,10,25
c706d50b57c9e83293c2586d01f32445,papelaria,60,310,3,600,25,7,24
073af5ae737ac55290eb733f67317242,automotivo,55,89,1,700,26,8,14
4a0938478787f49dc07af734b86be96c,relogios_presentes,60,508,7,250,16,2,11
1b9c9c11fdac157197ea45527ffabae2,esporte_lazer,47,878,1,1125,30,23,26
9578d6732c124f549834fbe8c02e51df,automotivo,57,703,6,4650,47,19,23
1ae200ea89b47dfa17d0ae0745a25492,beleza_saude,57,976,2,150,20,10,20
4cc5551420f5d33daee6924b914125cb,casa_construcao,63,379,4,700,16,20,38
165f86fe8b799a708a20ee4ba125c289,cool_stuff,40,1456,1,2425,29,30,19
50a507147f39a8d8ad52ee1982e20673,utilidades_domesticas,49,551,1,250,19,2,11
c7b3cf9de7be95b3e09e7a63315685eb,malas_acessorios,49,489,2,16250,18,53,39
18f6ea7e8cff29f8053baac6762449f9,moveis_cozinha_area_de_servico_jantar_e_jardim,44,1313,4,1850,45,15,35
4ae634441e444ca4bc85903cafe98d73,telefonia,54,285,2,275,18,4,12
ca152649b43c4c6081853d9421c59869,informatica_acessorios,35,1101,2,250,42,2,30
38ee4d10d9cc06446c5e830df039532e,relogios_presentes,54,380,5,200,16,16,16
4128a326a8aa3eb532eb2c120520663a,construcao_ferramentas_construcao,46,182,1,150,20,3,25
3fbc0ef745950c7932d5f2a446189725,beleza_saude,50,1257,1,350,19,12,13
08528915e9c75fe961048c13928b527f,moveis_decoracao,39,211,3,500,40,11,35
6c037f9ff2d13c4236a23910ca598f42,utilidades_domesticas,58,700,2,1350,40,25,22
69a6db5384c989b74cfe3f82ac932da7,esporte_lazer,51,1367,1,1700,25,25,25
422879e10f46682990de24d770e7f83d,ferramentas_jardim,56,348,2,1550,30,22,30
72f2ba8b34e02757c445970388158e46,relogios_presentes,59,362,4,800,26,6,26
ff6a816ae8a01312fe42dc48c7c8ead1,beleza_saude,56,605,1,417,25,6,16
5956cad5849f642bfdf5d50303952beb,esporte_lazer,55,2165,2,500,17,17,17
fe6f03cedd96bcbc5c8726c5963fd35c,cama_mesa_banho,48,639,1,1250,20,16,20
e1901d5d99ca951543717ea5d1940a36,cool_stuff,55,506,1,500,31,7,27
72172e982e8b92155069e4201c92c0bb,esporte_lazer,60,3847,5,200,28,10,13
10d13c18c631962fdc16cf4bbe67c730,esporte_lazer,32,1132,8,10200,105,18,28
6cfe89ec0814c1a570172b0916b102a8,telefonia,34,139,1,100,18,18,18
cb624905bc39979a816f8906c70bd6bb,brinquedos,60,586,2,400,20,20,21
db5efde3ad0cc579b130d71c4b2db522,audio,40,232,1,6663,17,11,13
6ba4d9e6b21481dcc4646250fa189ac1,eletronicos,41,790,5,477,18,16,14
8fa5bb1e4de7a63ee554487c2f2ee076,brinquedos,58,696,4,325,21,7,16
07f381c65e8e66460c07781b9b1b8834,moveis_escritorio,45,1156,2,17050,63,62,24
c65f71634a9d0de5b4a1d7dbb6d3ae01,utilidades_domesticas,42,588,3,500,35,15,20
371fa349d92646bbeea5873df0bcdc5a,utilidades_domesticas,49,342,1,490,20,18,16
db51982bc43b26164c29605b8ed140d6,telefonia_fixa,20,286,3,100,19,3,11
49b92145c5462c320ff0b22ea9e240f3,utilidades_domesticas,41,210,1,450,16,20,15
883e57b1f0fab96202d9e39efbe3b671,automotivo,54,709,1,5600,80,10,25
5cb27eb7202ae6c53809618eb8549007,brinquedos,57,245,4,1675,44,24,23
b6e352d888ba31d8999af279cd63aa24,utilidades_domesticas,42,337,2,1225,27,26,26
d4fe034cde911805af12724d73fde7e0,cama_mesa_banho,53,867,1,1100,20,16,20
05019bc35fc2ed878c0c0f55346b91c6,beleza_saude,40,344,1,2550,18,16,17
257575a3818a480916c5c2efa5cf981c,esporte_lazer,38,1767,1,400,20,20,20
617186c3d97ea56c9c683a8a3974e8c1,perfumaria,59,1071,1,550,21,12,20
9b2db9ec16a8a51549f32462bf973523,brinquedos,56,809,1,3110,33,24,43
a5f6ba3fe91a2e73f10b612131cb2404,eletronicos,45,1057,3,138,19,17,16
5cbd407f3315b628a89206fbc140f6c8,market_place,30,615,3,150,22,5,14
d63c1011f49d98b976c352955b1c4bea,beleza_saude,57,614,1,950,35,25,20
3f212fef0e1f11b343226b633f0426df,beleza_saude,54,875,1,1050,36,12,22
63151b33c46a1f0619697a4e7ca198c3,telefonia,52,1440,2,100,18,5,12
d04e48982547095af81c231c3d581cb6,relogios_presentes,56,528,2,292,18,10,15
7745fa765a4fbc559058c4ad0e5485aa,,,,,200,16,2,11
7a10781637204d8d10485c71a6108a2e,relogios_presentes,42,236,1,342,18,13,15
095cb863f2b04911455ad33f5177062e,livros_interesse_geral,48,1140,1,1000,16,24,16
2d000576ada7098440d09be3e8b6ff5d,informatica_acessorios,33,146,2,700,30,20,30
9a99bb9931fce41bda596488d0653c39,eletroportateis,60,2438,3,2050,29,22,24
fe6a9515d655fa7936b8a7c841039f34,cool_stuff,29,266,3,5650,73,73,20
7659404ade89460a4be1c11ac47d5f2c,esporte_lazer,55,405,1,200,36,5,26
98a8c2fa16d7239c606640f5555768e4,ferramentas_jardim,39,500,1,8325,43,14,33
08401f48b67a852d06105725c3013eff,brinquedos,58,739,5,350,28,10,12
e976121c90262b3c9d173aaf4e03096a,esporte_lazer,56,544,6,2750,63,56,16
04f8b8f9921310178d65bcba23fbe639,,,,,1800,21,13,36
78976d6eae26536628ef574944bc7b0f,utilidades_domesticas,39,228,1,24800,34,96,34
44afebe5ba695261a126f43a4b29d814,utilidades_domesticas,49,465,1,2963,45,33,32
964093075b6885bfcc6520dd216e4d8f,utilidades_domesticas,46,157,4,250,24,5,11
1285c1d5b4365dcc8b7b0c34bca67242,esporte_lazer,59,1733,1,10000,70,60,40
5a17789f1d9b487c6f42da9212059dcf,utilidades_domesticas,30,723,1,275,17,19,11
44a34214a57dc373dcd80f54c919d006,esporte_lazer,21,207,2,350,67,15,15
6e835aea84ae8eb68b8c14878dd43b30,esporte_lazer,48,831,1,2350,20,20,20
78b7b1ff2d3f06a589354ddf2f4f9db3,perfumaria,31,355,1,448,22,17,17
321a78ad1321fa42286dacdd0e9825eb,moveis_decoracao,55,622,1,5500,30,35,30
0a8b35c2fbc824f7e1015cf330e6cc3c,esporte_lazer,55,2656,1,250,16,2,11
0bf0f08192fdf749718e1225a5f89e26,ferramentas_jardim,48,1001,1,450,16,7,16
1750753e77dc38c4afe6fc90f02c39bc,brinquedos,48,633,4,600,22,12,12
3eb48f70bd1ffaba382679c71ad7040f,telefonia,55,1440,2,200,18,5,12
030f129f7f4681d3996e2531840057af,cama_mesa_banho,55,844,1,800,25,5,25
f1fe595ee7ef768b41bd9b246d13432d,ferramentas_jardim,52,1292,7,1900,17,13,31
cae8c962ad47ff05a508e6fec4146e1a,automotivo,59,162,1,50,16,15,16
31e085df58ad2bb752bfbabd1972197c,telefonia,58,816,6,300,17,4,12
6c4d1dce076249f2314ac8f3fc3cc7d1,esporte_lazer,56,2361,9,350,16,2,20
ebf969336461d98e41d31673d8af75ba,cama_mesa_banho,45,238,1,900,38,6,29
ac8d637154b9a2717786c0f933d4c7da,esporte_lazer,54,1375,3,650,18,8,15
17c4bd4269902c84acc14c497f282ddb,telefonia,51,422,5,300,23,7,15
c856eb93568d1abd93fbc39fc0a9704e,moveis_decoracao,53,982,3,400,28,9,18
2b2d98d1e9b6f68a472c5ace64d704fa,informatica_acessorios,35,671,1,2700,36,9,20
91442659f31ec0f0fc73215e77854fac,relogios_presentes,60,661,5,300,16,2,11
6a0713a63e990052795623e76cc2995e,cama_mesa_banho,31,151,1,900,40,4,30
108952e9e1c5cbd3f2b29ec2893c33da,moveis_decoracao,63,246,7,900,28,11,47
edfa4e50fd451a55d8c18fb7344d2c35,esporte_lazer,54,120,1,300,20,10,15
e3dd336775af78a83fc27ed85f0f15da,beleza_saude,47,1267,1,300,20,9,15
b0523598b83f87d4f722cc77faf17cf6,utilidades_domesticas,58,267,1,5950,33,40,33
321fd48981c751663bc43487274e7609,bebes,34,280,2,100,31,6,31
7ea3919d7abd2b09549543a2508e7b26,informatica_acessorios,59,1196,3,220,18,15,16
e5ae72c62ebfa708624f5029d609b160,informatica_acessorios,60,367,1,156,18,12,15
d04857e7b4b708ee8b8b9921163edba3,informatica_acessorios,33,1127,2,450,16,4,20
b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49,829,1,850,20,25,20
b9e88d457e276521ccb0b226f2f8f18f,fashion_bolsas_e_acessorios,27,206,4,150,18,9,11
caf1ca4c82e6ab734903a3407795f556,informatica_acessorios,56,732,3,225,16,13,11
c3b271f47e73d0c9ccf1b43b7606c705,moveis_decoracao,59,473,1,600,30,3,20
9805b37a2e4983fb5dbb5c8168590c44,industria_comercio_e_negocios,47,563,2,2138,77,26,18
fc1d8637c0268af3db482c14b7ef8e75,cama_mesa_banho,60,269,1,1700,34,7,32
ebad2408485504e930678ed1af88790f,dvds_blu_ray,42,672,1,200,20,2,14
bc0246e1fa0a21cfceaed952d3e9cd38,automotivo,56,247,6,850,30,5,20
dc09323879d5cfb7db6c25f6a439d5fd,moveis_decoracao,56,1892,7,3000,69,11,11
b2680b3b7e17d0d97f9f59a28b8fc54a,beleza_saude,40,1749,1,1650,17,28,19
03a20f79e4c056b48ce29b3e30beb0fb,moveis_decoracao,63,1700,1,700,60,11,20
b96665121d5d14f5da703d30f116a56c,informatica_acessorios,55,412,1,643,27,19,25
9df0e8a7eef2a38b74e6d5c0e224b11f,moveis_decoracao,31,635,1,28600,41,43,91
0db04bfc9ca0d0dc2c530e7f2d023160,moveis_sala,58,1116,2,3325,30,11,30
c413fa08b405af6edb9d49e85e241c08,telefonia,37,326,2,100,18,4,12
0cf573090c66bb30ac5e53c82bdb0403,telefonia,26,108,1,128,15,8,13
f70dd37d94cc7026ca198b9d7574c7bc,alimentos_bebidas,43,731,2,1350,28,15,20
aa8e397582b49721494b929b3216b41f,esporte_lazer,47,1199,3,200,30,5,16
827c4a77226a3e7ef259d61eaa775df9,moveis_decoracao,54,439,2,1300,30,25,25
5411e9269501a870cabf632f05655131,papelaria,57,396,3,6550,38,30,28
5809b7fd257b16bbd9bdf9507931673a,fashion_bolsas_e_acessorios,57,360,3,600,43,16,27
777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58,689,1,950,45,15,35
e7cc48a9daff5436f63d3aad9426f28b,telefonia,58,1500,4,700,32,15,21
5f0a49e6e539d4e186eeddfd69db9863,agro_industria_e_comercio,40,160,1,200,24,13,13
9007d9a8a0d332c61d9dd611fa341f4b,papelaria,50,366,4,200,51,15,15
9901b5cedc1eb8d69d16d4c3aa8c67d3,,,,,500,24,4,15
eb2d12bc991561d4ca5deff0e60854e4,beleza_saude,48,333,1,675,23,15,14
f6e6c65001237d8ad94691b224e17753,moveis_decoracao,41,1001,1,1300,17,27,17
d66a99b585f1db4d54930362c24882da,papelaria,44,231,1,700,46,10,33
183c95ad186f48c320bbac4643829d3f,fashion_bolsas_e_acessorios,36,412,5,150,16,5,20
79da264732f717f10ebf5d102aa6c32a,telefonia,59,675,5,150,17,8,14
9bb8ca338e5588c361e34eae02e8fad6,beleza_saude,37,314,1,431,19,17,15
82bf3b832fc83ce67cc295a7a8ab6783,bebes,30,935,2,300,22,10,17
55552e80f046fafe13e130e6a07745e2,esporte_lazer,29,1149,8,9950,105,15,25
bee2e070c39f3dd2f6883a17a5f0da45,informatica_acessorios,53,871,4,175,20,20,20
dd47440cb56de3ab674f9208ff0edc3e,informatica_acessorios,58,956,3,2550,30,10,22
bf477d995ee4444807afc574cfbcc1c1,brinquedos,46,1206,2,325,30,8,18
99dc7241bbddb1c9da9ee00ed8070f56,papelaria,57,199,1,400,25,15,11
a5f1e2bdbdb0cd9e44001c416fc3162e,brinquedos,37,413,1,1473,38,15,21
aef8207c2e91f4fcdbc0824737abf358,beleza_saude,41,915,2,1075,26,14,17
88f2c10f7a675e2f7e5a00ec528d973a,audio,33,346,1,1000,20,16,16
55aa465efc1629771ef1f96d3b9784ab,automotivo,42,265,1,900,30,15,15
4ef061c259138e88ac20204e453f201c,utilidades_domesticas,57,501,1,750,55,6,35
7a2428849e8c9e1cfac00494791ca876,cama_mesa_banho,50,234,1,900,38,6,29
88c20c5a22f2ca169af8cfc2df00a7a2,esporte_lazer,41,781,4,500,20,20,15
8ccaa3f8b171b199e37294ece30815a3,moveis_decoracao,58,871,1,150,19,5,25
d1847c3f994dc0bb4d1248520ecb81f3,informatica_acessorios,60,638,4,400,17,4,17
68a058d125ba1544e726898f0b8c0523,moveis_escritorio,54,1283,1,10475,52,51,17
79366d6a24de9351b7ca6e3cf75a68ec,eletroportateis,44,2558,1,1100,34,11,25
bb50f2e236e5eea0100680137654686c,beleza_saude,60,2644,6,400,34,4,22
8983a3b149303c013fceabef902e835a,informatica_acessorios,39,1193,3,450,16,3,15
e7ce29342574abe2fbf171df97fdb092,utilidades_domesticas,53,1524,1,1100,30,10,30
fa39c60599eb6573020f07a1b4dd38cf,utilidades_domesticas,52,806,1,1183,38,18,26
28f61ad35fb219e9debd750a73b63985,informatica_acessorios,55,191,2,100,40,2,24
69c2f05e34d543dc71cfe745bfac8499,,,,,650,30,3,30
aedb09a73deda537456636dad7696b64,cama_mesa_banho,55,1007,1,1150,16,30,40
ca11a4b920d7e64e5d2230d5373e0f76,relogios_presentes,57,1000,1,300,11,9,16
210a8305d79b2f5719cbafb2c026797f,esporte_lazer,60,521,1,650,24,10,20
5d0a7cb413c5b59233c57177fe2f20b0,brinquedos,43,695,3,200,16,7,11
6c8b2975a4a05d1f36948b20753b29ca,ferramentas_jardim,47,895,9,1500,45,10,35
5fb3ff04cc8ff9f140b028d867a6b0f4,musica,56,2745,3,5250,27,32,16
77fdeb8d4f7502f75b6779205f30a875,cama_mesa_banho,56,333,1,12250,62,27,47
f76b8eae9da79861cd75f86a1020879e,casa_conforto,46,313,1,1800,55,7,23
9ada4c8f4e072df42ff63b30520b6975,moveis_decoracao,58,662,1,4150,30,35,30
078faa63eb55a5055713e141f098624c,automotivo,57,597,2,1100,60,8,33
521a361808bedd9fffb32181e501e09b,utilidades_domesticas,40,220,3,1200,20,25,20
e6ca601b0b9189e6471ccf0667985c9b,beleza_saude,57,2685,2,800,30,15,16
94bb0da423501924c41368236d88e808,cama_mesa_banho,51,281,1,925,20,17,32
9324d11d98d73e980e13fbd30569e9e4,pet_shop,55,1501,2,875,26,19,23
3d7e90a312a036ed4ae2ecd2a459a629,alimentos,59,913,1,200,16,16,14
23365beed316535b4105bd800c46670e,telefonia,56,351,1,350,19,4,11
a94ba3ccb95b8e55a03e0c8842d1ff8a,relogios_presentes,39,434,1,300,18,15,19
a069fc741ff92fd8af8270a66f35fcbd,moveis_sala,31,325,3,4025,51,14,52
569ffd16f8032478cbeb9800f2e94ba0,moveis_decoracao,49,544,1,410,39,3,28
50fd2b788dc166edd20512370dac54df,eletronicos,46,2285,1,150,30,10,20
60bf1bc45f1207a9d08863c1f6d390c8,fashion_bolsas_e_acessorios,47,490,5,150,16,9,11
ba74c6b75d2ad7503175809688d5a03c,relogios_presentes,59,1088,2,292,17,8,12
c3f6113d5b61bc95468432072b27e23d,informatica_acessorios,64,676,1,300,36,9,11
1ffbbf003b5a076002ac9deac36b1c4c,moveis_decoracao,41,352,1,5150,25,25,20
0b2c18d8e73e17348a011241525cb089,relogios_presentes,60,1008,8,400,16,2,20
d9235fea02ba3f9fafcd78d898ac4355,construcao_ferramentas_iluminacao,54,929,5,1300,22,15,18
3b10cf7d1e08c598428ad6eb7c59d09c,cama_mesa_banho,59,775,1,1550,32,10,28
c448475cc4766baebabe30ee6d5f3fb7,papelaria,50,105,2,450,20,30,20
6e59a5107a6102148b438cb33d5a2529,malas_acessorios,49,826,1,800,21,50,33
eec68ed7d496bb2ee6aa0a69bb78acd2,papelaria,34,332,2,850,40,15,37
57c56b4871f4f353ac52c8015e9c5318,moveis_decoracao,15,407,1,800,23,27,23
98d4d94ea54992a98bbfefe75e7561d3,eletronicos,46,137,1,300,16,19,15
f55cd6a68f96c3041176998ce1850ff3,,,,,200,20,5,20
054515fd15bc1a2029f10de97ffa9120,esporte_lazer,50,799,1,150,18,18,18
776ef0ee36e20757c513e64903f1fa8a,beleza_saude,45,494,3,925,25,6,16
7b1f55eb9b85b0aa6b1d4c16108eac61,cama_mesa_banho,59,272,1,1850,46,12,43
7f064525eaaa1ce9d22c085f7ff5413a,relogios_presentes,50,578,3,250,16,2,20
e09b8cac0ce917d36559ef40c1d17a37,cama_mesa_banho,59,289,1,2900,35,9,34
43c78ce98fcf40ac29ce5912c85eee20,beleza_saude,44,1394,1,1150,30,12,16
ee3465de8b8ccf1b5e2f9f966cffcf04,beleza_saude,47,3102,1,150,24,5,11
3fae92f8d0ebb3317991934a6d717c47,cama_mesa_banho,60,306,1,1250,16,10,16
3c260c3a756ae318837fad7286073c77,moveis_decoracao,30,493,1,550,16,16,16
0a9bdadab17a9b0f258f64d11a0adf7b,moveis_decoracao,37,1090,1,7480,53,48,26
2ff995aead9c63a1f37a07b3664ead37,moveis_sala,45,353,1,7500,61,11,46
52b3af7304d611855714d9b3d1724ea7,moveis_decoracao,72,401,1,1150,45,15,35
f15d45335c602ddabad8579eb1d8e84f,telefonia,58,539,2,350,17,4,12
ce6ffea9f2a71228df7664c52f21450d,esporte_lazer,49,568,1,200,26,16,16
d22f287512fb5bda6efc5c8e6216c6db,beleza_saude,27,408,1,1450,41,40,13
db6796aa712a2626572bb3d0b9a039cf,cama_mesa_banho,53,561,3,1350,45,15,35
9f7fa43dfe21e43d37d65a6f2369c6ed,cool_stuff,47,647,2,400,21,16,16
a2d0bc51c6731d860c169cc9f18b2b7a,cool_stuff,55,399,2,1350,36,16,24
acf64dbad65e99f5bb490d85c59b2636,brinquedos,50,722,2,1168,34,23,27
537f8133bb109ca8ae9c6f48370af9ec,automotivo,59,983,5,600,20,20,20
db71a8783ee43c3bb7ac7fe8f0cf9e6b,instrumentos_musicais,48,1891,1,1350,35,25,35
fbd4031ddbc3d02b95834b62769d3ad0,utilidades_domesticas,55,375,2,10050,37,61,26
2136c70bbe723d338fab53da3c03e6dc,relogios_presentes,55,167,3,200,16,2,11
95ebf42730dea8baa19b9c8794da556b,construcao_ferramentas_jardim,21,598,5,2460,34,44,25
504f07e36481e5e72043def3d874b92a,esporte_lazer,53,847,2,600,33,5,16
499152ec860819480e1b2d5598d1e29f,automotivo,58,695,6,7075,56,11,32
ffc9caf33e2d1e9f44e3e06da19085f7,beleza_saude,22,279,1,2134,25,22,16
3a95236711511b32855804d3a6287595,fashion_bolsas_e_acessorios,57,92,3,150,16,2,11
39a1a3b9314738724fce4b2907ae6686,cama_mesa_banho,60,198,1,1550,34,7,32
2b7aa376a6e728560bddb5558cc48e89,moveis_escritorio,59,1296,1,13388,54,47,28
f0b3ceddcb44ad6d8fa4a3453686e693,relogios_presentes,50,426,1,500,20,16,20
9c5eb07abad39517f560d32066739b5d,bebes,55,1673,1,371,17,17,12
