order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
5b8983a14e57e83fee3e9c9b6de5dc04,806f3e02b4efdcdc15863987086d5519,delivered,2017-12-21 07:09:04,2017-12-21 07:29:00,2017-12-26 18:32:42,2018-01-08 16:52:08,2018-01-16 00:00:00
43c0147ac5c2cd461632f6b12eddf8f6,c8145ea9f734a0652c0b7dcbc75a5fa3,delivered,2017-09-24 20:01:35,2017-09-26 03:56:37,2017-09-28 18:02:57,2017-10-10 13:37:12,2017-11-01 00:00:00
5568db9dd4584b73544e077f55db4d78,4239915703664cce7690bd8ae0f82839,delivered,2017-11-16 13:16:37,2017-11-18 02:50:28,2017-11-23 00:11:59,2017-12-12 14:38:54,2017-12-08 00:00:00
a5d865e12e7e0f8952334691874959df,9b99b552aa8d374d12896e55dfa2b0b9,delivered,2018-07-31 17:01:59,2018-07-31 18:31:04,2018-08-01 16:06:00,2018-08-03 12:46:44,2018-08-03 00:00:00
3decc053f76f6898aefed9c29e26e2b7,4f3ada4edfb7f58e81325c5e59f1eab0,delivered,2018-08-05 14:02:28,2018-08-05 14:15:16,2018-08-28 12:58:00,2018-09-03 17:31:55,2018-08-28 00:00:00
07da984520cb8c0de39f0b96b92c08f6,5ebe6b7897cc0ce155a42e2978e89978,delivered,2018-03-26 17:56:37,2018-03-26 18:10:19,2018-03-27 21:33:25,2018-04-10 19:03:13,2018-04-13 00:00:00
935be32550a2544a4fba77fca77c8dd2,58ccace0f4b7abcab017ff6f1d534d7b,delivered,2017-07-21 20:37:36,2017-07-21 20:50:19,2017-07-24 20:43:58,2017-07-31 13:32:52,2017-08-10 00:00:00
1f18d6138f5af59adb5a379ea575d555,9e28e7712d72035236cfbd785851e4b1,delivered,2018-05-29 00:08:35,2018-05-30 02:15:21,2018-05-30 16:58:00,2018-06-12 16:38:47,2018-07-12 00:00:00
43e16679b4c9df0ae3d5fefa59a34ff4,6d9200d982960db3b28ffbff6daf37f8,delivered,2017-12-24 15:43:12,2017-12-24 16:08:02,2017-12-26 16:39:16,2018-01-04 21:14:56,2018-02-06 00:00:00
60f444f47da9e98ceae8864e4a67fb0b,a4b9cf3f37a5d01524a8d5108b9226da,delivered,2018-04-12 21:13:58,2018-04-13 02:15:39,2018-04-13 20:14:26,2018-04-16 17:44:33,2018-05-02 00:00:00
7280e73216120ebb4358a41b3d947e5e,56b4e0d69de2103592f10d1e63fec834,delivered,2017-03-05 22:02:38,2017-03-05 22:10:19,2017-03-14 09:17:51,2017-03-22 12:35:12,2017-03-31 00:00:00
ea5b8ab951ac72f344bebd303152f748,09a0d5917164e6feca0c77b00f6c7a1c,delivered,2017-12-06 08:31:25,2017-12-06 08:51:44,2017-12-09 17:43:15,2017-12-18 18:43:36,2018-01-04 00:00:00
f679d90195e7c1e11563250d98edffb6,57bf63f1aab0e77102a9b23e53bc4446,delivered,2018-02-28 09:17:03,2018-03-01 02:50:41,2018-03-02 01:16:51,2018-03-23 12:04:27,2018-03-21 00:00:00
7f00712c268844b83fbb7db60193e5eb,10b157911f208e4c7a66b91bbc9c351d,delivered,2017-03-21 16:14:21,2017-03-26 23:33:00,2017-04-03 08:17:42,2017-04-10 14:47:00,2017-04-11 00:00:00
b6f41799a58be93e516fb6992e0d4b47,58284e22c11c1cd2a52d4f25630a1ed9,delivered,2017-09-17 06:44:58,2017-09-17 06:55:06,2017-09-18 21:33:16,2017-10-16 18:13:23,2017-10-17 00:00:00
08fa07327488ff39829511ce36ed3e32,06323e75b664e167bba52921c091ab2c,delivered,2018-01-04 14:46:20,2018-01-04 14:57:23,2018-01-08 14:58:01,2018-01-16 22:26:44,2018-02-02 00:00:00
fc0b3be9d66d6db8d306c15407ece0d7,18216abe719d24c5faf04c82abdf5e31,delivered,2018-06-16 20:45:44,2018-06-18 09:13:51,2018-06-18 13:17:00,2018-06-28 21:12:50,2018-07-17 00:00:00
0726665518da3a4e1b9efff4de0089fc,0a663660b4e386d4cdc7f69376912e1e,delivered,2017-06-01 10:41:56,2017-06-01 10:55:14,2017-06-02 11:54:49,2017-06-06 14:17:30,2017-06-14 00:00:00
0d5e27935dad336ff3d5962a73b30f2d,70612c268ba10cb7aa25bad5766dbafe,delivered,2018-03-24 15:01:08,2018-03-24 15:15:23,2018-03-27 18:27:38,2018-04-23 20:07:50,2018-04-19 00:00:00
8d5169ccfdb4902626694da89865ebd0,4f5a13c3e2ce9cc5ae2e77fc2f2716f4,delivered,2018-04-26 22:45:33,2018-04-28 02:51:50,2018-04-30 15:24:00,2018-05-05 11:39:39,2018-05-22 00:00:00
5d67cca99e80d5f9cc0cda0ce73ca3a3,0b92c3b2085fc6ca1af7d396612a2a93,delivered,2018-01-12 14:52:21,2018-01-16 03:50:04,2018-01-17 19:51:19,2018-01-23 14:42:49,2018-02-06 00:00:00
89b97127e91562d3568842d10a400161,00e3fdbce18ef97f5b13e1cc27e9dc98,delivered,2017-05-01 10:03:19,2017-05-04 10:35:10,2017-05-05 15:48:14,2017-05-12 07:56:30,2017-05-26 00:00:00
175e7244409a1c34674cdd3407e25808,eccf5f0bc39613de60c5ca015a5541c6,delivered,2017-08-22 12:49:29,2017-08-22 13:07:30,2017-08-31 13:18:31,2017-09-05 18:57:36,2017-09-18 00:00:00
fbe14dbea1cdcc16f5709ee80b0fab7a,758599b2798e7015e13f582498131b91,delivered,2017-03-11 00:50:38,2017-03-11 00:50:38,2017-03-15 16:11:46,2017-03-23 11:06:09,2017-04-03 00:00:00
69be748e051308f0d341a9e6d30c7b40,ebf8762f13cc2d8f7b7e5f4dfd1fcf5f,delivered,2018-04-18 15:14:28,2018-04-18 15:46:03,2018-04-24 17:26:48,2018-04-25 17:54:57,2018-05-04 00:00:00
b989c3785c2432d0617d9e494703c478,7a60d482d82b2ff409a49d3c0529048d,delivered,2018-07-28 13:11:06,2018-07-28 14:30:30,2018-08-06 13:35:00,2018-08-09 20:18:20,2018-08-17 00:00:00
4224d3207aa1acffc28e6b36c7c2c8af,26e6e761dffdfc0ba3d0ec3b4cc646f7,delivered,2017-03-15 11:20:40,2017-03-15 11:20:40,2017-03-16 13:09:07,2017-03-21 06:44:46,2017-04-03 00:00:00
55826c853b7245fee48da8b2539b6944,7428ebf9b65a9179a769e6954befa195,delivered,2017-09-21 19:05:52,2017-09-22 12:44:19,2017-09-26 22:08:37,2017-10-03 19:48:05,2017-10-06 00:00:00
2464182f4be303c6741cab9bad3a9f55,f3f75a99e48d4da981cae17479d41504,delivered,2018-03-23 22:54:39,2018-03-23 23:08:27,2018-03-27 01:06:47,2018-04-26 21:51:50,2018-04-18 00:00:00
0410df130bab1cdcd13e23044ef9d76a,3d611418d3317f83cc72fa55120c25a8,delivered,2018-03-17 13:04:49,2018-03-17 13:28:44,2018-03-28 18:50:43,2018-03-29 20:22:44,2018-04-16 00:00:00
ed9c888e1be39c7492c5810bcf8a0227,0b00caf6f0d239c5bf7d9f992cae22d4,delivered,2018-03-15 21:34:56,2018-03-15 21:48:49,2018-03-16 22:48:47,2018-03-23 19:47:24,2018-04-03 00:00:00
b33c9bb2caa1d2b9f219b70f6dba7dce,891adb1fb4da5da2b8b8c367bf9801d1,delivered,2018-08-26 23:45:45,2018-08-28 03:45:15,2018-08-28 14:30:00,2018-08-30 22:04:58,2018-09-17 00:00:00
60374093aa8d84de08b2c04a3eec89c4,91489087a2f86dd3476f0d949946aea2,delivered,2017-11-22 11:00:02,2017-11-23 03:08:23,2017-11-29 23:12:16,2017-12-27 18:53:20,2017-12-08 00:00:00
d6b11927bdeea5f5786a486aa301d183,dc1797695511e21ed538efc9570e9751,delivered,2018-03-04 16:30:29,2018-03-04 16:48:37,2018-03-10 04:24:48,2018-04-02 23:28:57,2018-03-29 00:00:00
dd8c2ff157394afacbcc50a161e1af4e,7aa9979edeecc4c0748cfb942a7850db,delivered,2017-07-14 09:18:17,2017-07-14 09:35:11,2017-07-14 19:52:33,2017-07-24 17:52:07,2017-08-07 00:00:00
bc34d5b185152cb88b9f5db391dcd1cb,9a3aaf9447f2fbd34372e69398b2ede3,delivered,2017-04-03 17:54:02,2017-04-03 18:05:17,2017-04-05 09:53:19,2017-04-10 16:37:06,2017-05-03 00:00:00
66f2c4c74ef2402a34e32b0156a627bf,5d7dc2dff569dcf724eb12ec50740e2e,delivered,2018-07-23 18:32:26,2018-07-24 10:31:39,2018-07-24 13:07:00,2018-07-30 13:27:46,2018-08-14 00:00:00
bc7401d98fe2814849de2404e3ebd9ad,28a451491753dc3f4c52bb8dfea902aa,delivered,2017-03-31 13:14:16,2017-03-31 13:25:11,2017-03-31 19:33:03,2017-05-17 17:14:59,2017-04-27 00:00:00
261e71d2349c713eafa9f3df5972b95d,d6708bbbd2d419475869a84e41f620a1,delivered,2018-01-20 12:15:57,2018-01-20 12:37:13,2018-01-25 21:42:52,2018-01-30 11:32:35,2018-02-15 00:00:00
2a3f9da1b73d48af85d04f8550b3d156,d3084f1a3218cb4163951970222ec084,delivered,2018-01-29 13:56:29,2018-01-29 14:11:46,2018-01-30 17:19:00,2018-02-09 02:27:50,2018-02-23 00:00:00
fea563d194760a0737be8bff36ca8c40,495a5765ce04283cae03e31b63355cd4,delivered,2017-06-10 18:27:07,2017-06-11 18:35:09,2017-06-12 16:48:49,2017-06-19 18:14:40,2017-07-05 00:00:00
3eaaa0491f840f400dcfe9469dd5e205,3f58c477b8cfc3c37266e353151cbbd3,delivered,2017-09-20 22:05:29,2017-09-20 22:15:21,2017-09-21 20:14:29,2017-09-28 17:55:01,2017-10-23 00:00:00
81d4e3ab663ca6c51e659ad5b31457e7,48ca574e8c60c5f14ac63cb32a266880,delivered,2017-07-08 21:06:37,2017-07-11 04:05:35,2017-07-11 18:51:32,2017-07-21 16:19:40,2017-08-11 00:00:00
c5f1d29b8bc4a975508962be343e62a7,98c2fd3ae186615edec73fb0e8927c74,delivered,2018-01-24 11:18:27,2018-01-24 15:15:37,2018-01-25 20:15:11,2018-02-14 17:42:03,2018-03-06 00:00:00
973e2efa6a19ac5083691b9deb4c0a51,864a2a7ce82f1570f7c43d4f63b19e13,delivered,2017-05-23 23:43:45,2017-05-25 03:05:19,2017-05-25 08:41:22,2017-05-26 12:20:06,2017-06-05 00:00:00
b365b927da19a3d58a252e1c5695c86c,4ea8dcc1472a40a7ed05115927623357,delivered,2018-01-20 09:07:59,2018-01-20 09:19:29,2018-01-24 19:17:03,2018-01-26 21:23:19,2018-02-09 00:00:00
0c505e1ce394e4cd4ccaedf5fcdbc9b0,3f794e657c0afd3ffae672bc8ecb5ed5,delivered,2018-07-29 22:35:36,2018-07-29 22:50:09,2018-07-30 11:33:00,2018-08-01 19:33:00,2018-08-16 00:00:00
9dc19c953a97c92383ff95f54cabe58a,ded50eb532c0c1903c0835e0d7749b97,delivered,2017-04-16 09:19:55,2017-04-16 09:30:15,2017-04-17 13:07:20,2017-05-02 16:18:24,2017-05-17 00:00:00
ea838dd2eadc7dfdb6fff969d14ed4f2,16204c2d6dfa2b5ab37b70091272a174,delivered,2017-04-26 17:57:09,2017-04-26 18:10:09,2017-04-27 08:31:13,2017-05-02 17:42:11,2017-05-24 00:00:00
a0147b55f1d225bb21f981e58f735589,9cedc0766adf91a041f5723a74bdbf87,delivered,2017-08-16 08:48:56,2017-08-16 09:10:21,2017-08-17 13:53:33,2017-08-28 17:19:54,2017-09-08 00:00:00
8728d50cf8a703b24a9f7d755d9e40d9,d42e6d6ecf34bc3f0d2dfe281274e4ad,delivered,2017-05-12 21:57:37,2017-05-12 22:05:19,2017-05-16 11:08:45,2017-05-25 07:51:47,2017-06-01 00:00:00
b50700cbee924cf4a5f5f9f38c1d0a04,ea881d44e7e735dd3b154baba6917f3b,delivered,2018-02-04 19:58:39,2018-02-04 20:24:16,2018-02-05 21:48:39,2018-03-06 19:56:42,2018-03-06 00:00:00
bd78f91afbb1ecbc6124974c5e813043,b503b349a145e75d7b6fb083b221a5cb,delivered,2018-06-28 21:26:30,2018-06-28 21:51:05,2018-06-29 12:07:00,2018-07-03 20:52:04,2018-07-20 00:00:00
5c1cabc415efcc828343f3b4b284b026,9675a538e974ae5f04d201698b7193e7,delivered,2017-11-24 21:53:00,2017-11-25 01:31:43,2017-12-01 00:18:01,2017-12-05 21:08:55,2017-12-14 00:00:00
6ac314f1970b39cf3b7760803caf3c23,7613a58283d100e4da203bbcfa57fbac,delivered,2018-07-16 16:37:13,2018-07-18 02:55:23,2018-07-19 09:39:00,2018-07-23 23:48:38,2018-08-01 00:00:00
7f2765cc6719de94716ce2c081b27f02,cba467dc4bb88078e1af5f847b89174f,delivered,2017-12-01 00:17:43,2017-12-01 10:31:08,2017-12-05 01:33:59,2017-12-07 20:33:43,2017-12-26 00:00:00
0a03b50bb658dc86547261ba8cd5676e,0a791f1725cf14521669d11593be474a,delivered,2017-10-18 20:28:58,2017-10-18 20:44:57,2017-10-19 18:12:21,2017-11-01 20:17:40,2017-11-16 00:00:00
c37b3f544d3cfdc84bc506669555f19e,613386a8d17fbcb4e293f69172cc9a36,delivered,2018-01-12 20:14:15,2018-01-12 20:25:28,2018-01-26 18:42:13,2018-01-30 21:04:07,2018-02-07 00:00:00
4cc0192e89c70ee61b2c1cd8ae665a5f,8233e1fc1c4bce2a2cab07bdafb95e2a,delivered,2017-07-19 22:22:34,2017-07-19 22:35:23,2017-07-21 15:33:02,2017-07-28 16:39:56,2017-08-10 00:00:00
6305aec3fc288054e3c30457795f98a8,a8c83ac2daecf7bd93935aba418f8cd2,delivered,2017-10-02 08:32:05,2017-10-02 08:49:20,2017-10-06 16:52:34,2017-10-17 19:41:07,2017-11-23 00:00:00
de3bee1ce2ff36750efc09a389ea029e,88913416ba9c9be4c8217d461ab5b7af,delivered,2018-04-17 08:34:08,2018-04-18 15:11:07,2018-04-19 19:21:47,2018-04-30 22:36:52,2018-05-24 00:00:00
f38a6dc0f541c9dff3f0c72009f2976d,b88ecfa0e624d3175e5ddd104af149d0,shipped,2018-08-17 00:07:40,2018-08-17 00:29:09,2018-08-17 13:40:00,,2018-08-23 00:00:00
2690c84e60cbc597c732d126472db7cc,cebf23c9423264f677a27ea0737c0d99,delivered,2018-01-29 15:09:40,2018-01-29 15:32:58,2018-03-02 23:49:03,2018-03-16 21:38:35,2018-03-06 00:00:00
8cac878a789b20ccf75238a5429195dc,d5fb71112470ab15d46a457c3351454e,delivered,2018-03-23 10:56:08,2018-03-23 11:05:33,2018-03-26 18:12:08,2018-04-07 01:06:47,2018-04-26 00:00:00
1b4255d9c878894e1d30af0d984c9c7f,7caae07d3441f77333b6e47ce323d251,delivered,2018-02-23 09:47:10,2018-02-23 09:55:41,2018-02-27 04:32:13,2018-03-12 18:58:35,2018-04-03 00:00:00
5d70582531ed37f284797ba1354e0c50,2f6748db5d35abc0695076611514da0e,delivered,2017-03-25 12:57:33,2017-03-25 13:10:09,2017-03-28 13:52:36,2017-04-04 16:59:58,2017-04-18 00:00:00
e5ac19b38666500c28341ce6d9bb889e,b041cec79db612cc381c5d8ab339fd99,delivered,2018-08-16 14:05:39,2018-08-16 14:15:26,2018-08-17 10:15:00,2018-08-20 18:34:42,2018-08-22 00:00:00
68442190a6c60659698fde46bcaf0e9e,929e321fd1897048b1bc0825d394f9ae,delivered,2017-07-07 21:13:47,2017-07-07 21:25:15,2017-07-14 21:51:50,2017-07-26 00:57:59,2017-08-07 00:00:00
a5bc76cff5020a123d1fdbbf26e06774,60968a8a342573e9f88a5507a0e322d1,delivered,2018-07-04 13:05:20,2018-07-05 16:24:48,2018-07-05 12:42:00,2018-07-10 23:24:44,2018-07-31 00:00:00
0199edc5b01351df8e73a674aa473ee7,669fa2dbff38c196161e330c91842143,delivered,2018-03-26 19:33:09,2018-03-27 04:10:16,2018-03-27 23:43:08,2018-04-03 19:38:37,2018-04-12 00:00:00
8f6f263a5e96515d5534199b74cb7748,2a1f6d64684615ad73ce7d05586115ed,delivered,2018-03-05 12:56:33,2018-03-06 14:50:59,2018-03-16 12:12:44,2018-03-22 22:56:29,2018-03-21 00:00:00
535c025843acd3d8c280a3b32f77a1f9,1c3515cb387a43da4c50cc8e76b90af0,delivered,2018-05-15 16:53:49,2018-05-16 03:33:58,2018-05-16 15:06:00,2018-05-17 15:58:39,2018-05-23 00:00:00
f78bc33515cdbf29e0e8c8d86ae6f219,fc0133869f49949a627e38412c914f0b,delivered,2017-12-09 23:35:06,2017-12-09 23:50:29,2017-12-13 20:29:14,2018-01-09 16:18:11,2018-01-09 00:00:00
c1b556dfb56a3302a7d965e0da3d5e11,5f8ccc8699533641733dbea1fb6240ed,delivered,2018-05-05 21:14:48,2018-05-05 21:33:09,2018-05-09 15:48:00,2018-05-15 01:06:27,2018-05-28 00:00:00
a07c319b821b5707ba0b018c7ad63aef,424f7679f29b230ce525eb325dce49a4,delivered,2017-07-31 23:07:03,2017-07-31 23:25:16,2017-08-03 10:17:02,2017-08-07 18:16:00,2017-08-23 00:00:00
98672e143f0ddcd385c344ae98132a8c,f780f03bf6d456e6da8e0eed971b60fa,delivered,2018-04-05 12:39:26,2018-04-06 03:28:34,2018-04-10 01:08:44,2018-04-16 16:42:40,2018-04-27 00:00:00
44e38bed584d8533aecfd6018f420f82,40932d7d15803d195250596068d8d173,delivered,2017-12-08 11:41:56,2017-12-09 02:49:37,2017-12-15 19:56:58,2018-01-05 04:22:30,2018-01-24 00:00:00
aaf7224fd4c85294460d9c42a803a7a5,24239aa9e44e1461b902453c03425010,delivered,2017-12-16 11:28:55,2017-12-19 09:30:37,2017-12-19 21:57:53,2018-01-08 18:54:13,2018-01-17 00:00:00
4c074254980764fecff977c97ce88c4d,25b97380259fb4fa328c4ab94b33c81f,delivered,2017-12-12 11:14:59,2017-12-12 11:28:54,2017-12-15 15:20:27,2017-12-21 00:22:47,2018-01-05 00:00:00
3cc744d9a46682c354778726d30e384f,52fbd9fb0561eb0384eb3e5649d2a640,delivered,2017-10-25 00:25:07,2017-10-25 00:56:57,2017-10-31 20:42:35,2017-11-07 19:31:57,2017-11-17 00:00:00
607e1a17f3e649f24abe13bb0dd25abe,d2b9844cccc9747ba112cae367d1a551,delivered,2018-05-17 02:28:51,2018-05-17 03:35:21,2018-05-17 13:59:00,2018-05-22 17:24:33,2018-06-21 00:00:00
dc8302e63ff9b2dc67dd51edbd8b537d,5e97b06dbf5f662871b9ccbcbad51b62,delivered,2018-06-15 18:34:57,2018-06-16 18:37:24,2018-06-20 15:04:00,2018-07-10 17:07:26,2018-07-20 00:00:00
3e153abd068ad6638364a06df17cdc5d,70375b292bed960b4a36f9e164b830fc,delivered,2018-05-18 09:22:05,2018-05-18 09:36:22,2018-05-18 14:08:00,2018-05-22 00:17:30,2018-05-29 00:00:00
8aaa6469d7ef4134e807e6b4da146012,cfca6800e760905907c4f40b45424745,delivered,2017-05-30 15:07:48,2017-05-30 15:23:07,2017-05-31 09:23:01,2017-06-01 12:52:44,2017-06-12 00:00:00
3a50c763032329859ffb4b2812960c7d,d987c011721e64a3a6ee8101b30ac2d4,delivered,2017-11-23 17:00:18,2017-11-25 03:59:50,2017-11-27 18:20:08,2017-12-13 18:06:54,2017-12-18 00:00:00
a44bccae654f637781e1918da79f4fd2,a7c44f543a326d7f5dfc53649662195f,delivered,2018-06-06 00:49:14,2018-06-06 01:11:12,2018-06-11 14:44:00,2018-06-20 20:38:39,2018-07-20 00:00:00
c7037ea6603ae90fc227e950bfc047ef,b7b9d825193190cb535f44b403f4c9da,delivered,2017-04-16 16:34:53,2017-04-16 16:50:17,2017-04-18 14:48:15,2017-04-27 07:44:24,2017-05-10 00:00:00
b12dbb55013ad2916d26c65c8abbcd17,444882642bc5550e2fcadebce502f01a,delivered,2018-01-20 15:01:14,2018-01-20 15:22:07,2018-01-31 10:22:06,2018-02-06 23:16:28,2018-02-23 00:00:00
79736d8897b41dc2f3b2096def7a5f7e,cd8f48109c28d43afef65248182f9c77,delivered,2018-01-08 17:09:49,2018-01-08 17:18:30,2018-01-10 10:54:35,2018-01-23 19:49:01,2018-02-06 00:00:00
c8fb73e3313c12aa7978cd59adbd0a6a,d494cfac6c56cc4806241dff2b5e6704,delivered,2018-06-29 12:16:28,2018-06-29 12:31:27,2018-06-29 14:58:00,2018-07-06 16:38:53,2018-08-07 00:00:00
5e1452bdf1c8fcf2b69f810cf9374a8e,c13461c34442cfffeda43e3f435d6d1f,delivered,2018-03-21 22:08:35,2018-03-23 02:10:52,2018-03-26 16:41:17,2018-04-05 19:11:00,2018-04-13 00:00:00
b1498d9178bbadef1684ec3c4413cd31,ffc261b1c1e12a951ee0fc9d27463d3d,delivered,2017-02-21 16:17:51,2017-02-21 16:30:12,2017-02-23 22:34:20,2017-03-07 09:14:12,2017-05-04 00:00:00
b5cded175dda03c8360eb5d652b931e1,3caac0647292a8ce09b6ab64320754d1,delivered,2018-04-21 10:31:08,2018-04-24 19:17:52,2018-04-24 16:54:51,2018-04-30 13:18:51,2018-05-17 00:00:00
0724f5287d69b7a3fbcf9ab02054ca4a,49af8d1256e91058af5b255f4fbc0e6d,delivered,2017-12-02 13:51:42,2017-12-02 13:59:26,2017-12-06 21:41:52,2018-01-05 23:42:32,2018-01-22 00:00:00
60550020e1d493392c427942b5ddb37d,8cbf66cca73b0d09dc57991cabbf63b6,delivered,2018-04-24 20:17:34,2018-04-25 08:51:59,2018-04-26 07:09:00,2018-05-14 19:24:43,2018-05-25 00:00:00
499f4d2d2bf250a1bb18ca1feab13262,f3752fccfb8cc4e9383c875b00bff397,delivered,2017-11-23 17:58:39,2017-11-25 05:56:49,2017-11-29 18:48:10,2017-12-11 16:07:50,2017-12-13 00:00:00
762f77c76e347a456797effdee512496,f4e030ebe8c888648220fc053b482cfe,delivered,2017-07-28 19:51:31,2017-07-28 20:05:07,2017-07-31 18:07:45,2017-08-14 21:25:28,2017-08-21 00:00:00
a4ff93cafe11fd211ea627c3cd253480,7b19c17065aacdf8c4f42645bb32c8c5,delivered,2017-12-29 16:26:05,2017-12-29 16:35:24,2018-01-03 15:17:11,2018-01-09 16:46:36,2018-02-01 00:00:00
9989d0ec04100fce996f6e906ada0278,2794c46b0d52ec2f9a14871b669cfd51,delivered,2018-02-21 21:11:02,2018-02-21 21:29:12,2018-02-27 12:13:53,2018-03-24 17:37:32,2018-03-13 00:00:00
be315a78a8989c669993c22b50f3920c,058d8b79c27b59949ec91fc3cb584658,delivered,2018-06-27 18:23:16,2018-06-27 18:35:12,2018-06-28 11:57:00,2018-07-09 19:16:43,2018-08-02 00:00:00
72add4bd00723dddd208bfd31cdfe97b,ea8f1c279cfa700c4424757270b04284,delivered,2017-12-22 17:40:51,2017-12-22 18:31:57,2017-12-28 23:57:22,2018-01-09 17:39:11,2018-01-18 00:00:00
7fa5b1b5da2ccccc6d0543b07d0c70b9,feb9a08155848e887a60e17aeb432791,delivered,2017-11-16 16:20:41,2017-11-16 16:35:35,2017-11-17 15:24:47,2017-11-21 16:17:53,2017-12-01 00:00:00
c9850ddef84ecbf5cbe2c3f4aef7ab6b,fdc56d367c0c7399e18dfd4d0baf7e6f,delivered,2018-01-08 17:01:29,2018-01-08 17:11:50,2018-01-10 00:15:11,2018-01-19 22:15:35,2018-02-05 00:00:00
b07680c80c64e1f1ca41d4337b5e773a,9b4f57a8bb053fe5b95db4a7d30958cf,delivered,2018-03-13 13:01:46,2018-03-13 13:15:29,2018-03-16 20:22:08,2018-04-23 18:34:27,2018-04-10 00:00:00
8989ff6e6604e09ac1c199428637422b,63fd4451626a55e8cf2354c7fcf7d70e,delivered,2018-08-02 19:52:36,2018-08-02 20:05:18,2018-08-06 14:43:00,2018-08-17 14:42:05,2018-09-10 00:00:00
9870255ce4fd27e8b651ee15e606d903,c69b97811a2d5a883fbd35751cef395d,delivered,2018-02-26 23:34:47,2018-02-26 23:48:19,2018-02-27 17:52:31,2018-03-10 17:12:29,2018-03-20 00:00:00
b0226a31a2297b13e23df75400c28d81,de059415c6f437f5d8b6d4f212e5402c,delivered,2017-12-02 06:32:02,2017-12-05 04:15:51,2017-12-07 13:32:29,2017-12-27 21:24:54,2018-01-02 00:00:00
e8f4435c1db6d7bf9e191fd9bd6a6682,e024d0495b6a3a0ad665becb6452206f,delivered,2018-06-20 19:31:47,2018-06-20 19:58:06,2018-06-22 12:20:00,2018-06-25 21:33:14,2018-07-12 00:00:00
50aee6309ac7a0d4fd5c78ac0d4e5404,b48f0c850994495b24f1440c76873576,delivered,2018-04-25 09:06:16,2018-04-26 04:15:20,2018-04-26 12:09:00,2018-06-19 14:29:06,2018-05-21 00:00:00
8440ebc9a2a4aaa712d4064c35e52995,31927091c573028dee0b8dff8ee57309,delivered,2017-12-05 21:30:15,2017-12-05 21:58:14,2017-12-06 21:41:57,2017-12-11 18:44:52,2018-01-03 00:00:00
79ba9ff956399f8ca9eaa802139851fd,c655482e341138b41ea3240ccc43132c,delivered,2017-06-02 13:45:50,2017-06-03 02:35:37,2017-06-05 14:08:05,2017-06-12 11:27:45,2017-06-29 00:00:00
aa6f9a7c586c01fe6c9021341dfe1de7,deb46841ea2d28c7b0d1893ae6af547d,shipped,2017-02-14 10:49:41,2017-02-14 11:03:25,2017-02-15 17:07:55,,2017-03-17 00:00:00
108db8c088de8e42c648bc520cec8c44,fb9c7ae634a98d4905c50cb15fa8382e,delivered,2017-10-02 17:00:43,2017-10-03 12:07:28,2017-10-04 21:14:30,2017-10-16 18:42:00,2017-10-25 00:00:00
5b265b1557d0d44a32df50b4fbf98c7b,dcdc259ec5bacca962c1ea9ba705b4b1,delivered,2018-05-29 10:04:54,2018-05-30 02:15:11,2018-06-05 15:26:00,2018-06-26 11:03:35,2018-07-27 00:00:00
fca69dd3e60777ea363bd9d95a9bc86b,f6200ed049e67d0003e8ec5cea1eb13d,delivered,2017-07-06 19:53:02,2017-07-06 20:03:32,2017-07-07 15:42:16,2017-07-13 17:08:50,2017-07-28 00:00:00
855302e009dbafa86035003b00a49cd2,deb1182dcf5719b1a643649a2029846f,delivered,2018-06-05 19:59:42,2018-06-05 20:15:15,2018-06-07 13:27:00,2018-06-11 20:03:45,2018-07-11 00:00:00
df91fb38017b42722551a94382cb829a,79a569c7d0617c27504aee953f5ea4ca,delivered,2018-04-25 16:04:20,2018-04-25 16:53:36,2018-04-27 15:03:00,2018-05-03 18:31:19,2018-05-18 00:00:00
61f26d1fbc29fc8e6d6bc8ba373e81f6,af0f2e3b32ac271dcd35a658be51c3c4,delivered,2018-07-27 21:19:42,2018-07-27 21:32:03,2018-07-30 13:11:00,2018-08-15 18:59:50,2018-08-21 00:00:00
6513ea5bc339ea05486f92db1405a522,5e152b0feca6b29b0d0016c106678bff,delivered,2018-06-09 21:26:38,2018-06-09 21:38:30,2018-06-11 13:36:00,2018-06-18 18:11:57,2018-07-05 00:00:00
23628e1dadb5e31443d876fdd2e2893c,6886b8efab55c00b82862fbe3104cbc2,delivered,2017-08-09 16:43:18,2017-08-09 17:03:52,2017-08-10 11:43:51,2017-08-16 18:06:55,2017-08-29 00:00:00
2ed3eaf0bd65da1480c9017f211fa315,7c6c12489e36aafa4ab5dfcfef887475,delivered,2018-06-19 14:28:13,2018-06-19 14:57:11,2018-06-20 15:29:00,2018-06-26 19:27:25,2018-07-18 00:00:00
3ec05d74c91669694d41dcf4d7cdc764,be66ef8e04a0f8fd5e10434aa0b53fb6,delivered,2017-05-31 20:57:04,2017-05-31 21:10:15,2017-06-01 13:44:32,2017-06-09 13:25:52,2017-06-23 00:00:00
86f92f9e6f7eecaf30f643b1c6c3be84,1a8ac03511051d7e9c5491b970972897,delivered,2017-10-30 13:17:30,2017-10-31 12:47:50,2017-11-01 15:47:44,2017-11-03 23:43:44,2017-11-10 00:00:00
