order_id,payment_sequential,payment_type,payment_installments,payment_value
5d70582531ed37f284797ba1354e0c50,1,credit_card,2,101.13
79398f97f77a8ba43fdb4e00b1d44cc0,1,credit_card,1,42.01
0f934deb4f74bf5bb7a58232d12040dd,1,credit_card,1,123.52
738c536e3bfc3c99dddffed112e89349,1,credit_card,3,279.08
2e266d1d2bf4cdf6d74ee51b92bab016,1,boleto,1,173.88
b0f1788449620cd7f71d55b336967c24,1,boleto,1,236.92
773d4900b39c0f2c4987028481b98b34,1,boleto,1,188.68
0e9a725e04f3fbc13f28d8f17c861013,1,credit_card,1,74.64
19c69edb627a5967124863535d497453,1,credit_card,1,151.49
2303956d13919bf90f2a4818bab96a71,1,credit_card,1,70.26
0b47f5e9432bd433f8c5cf64e60e6e5f,5,voucher,1,20.00
b467baaa7d5fb3f77eed1cda6438100e,1,credit_card,1,49.75
970f01d4d6e42b5dbaaf975d2d45f913,1,credit_card,1,47.38
3785ffb02b0b201a23df7daf357c271d,1,credit_card,1,54.93
838eddbec488679c7db905429c5163f7,1,credit_card,2,122.27
f237e8ddc05a21386ec9441d40f8e09e,2,voucher,1,30.32
ea5b8ab951ac72f344bebd303152f748,1,credit_card,1,41.85
ab2bdf1229c8b790d6ebf0f703023f01,1,credit_card,1,40.23
b12e5d725658a4566286153c51727af2,1,voucher,1,20.75
73d7d0526bf2242f422fb6c85751dce4,1,boleto,1,90.17
f2dd5f15184c73c0d45c02941c7c23d1,1,credit_card,1,91.92
3bad88adde3b0947e92cdeca75800f58,1,credit_card,1,123.49
99835a9f07d63f83120175303229a57e,1,boleto,1,62.02
48ac627a65c15df7cebf426bda6e6077,1,credit_card,6,295.38
d7646ffe8fdd9e7d9557f9f7cbf04530,1,credit_card,3,78.54
22a4e269c7e62e9aab7536d9f1180d09,1,credit_card,2,454.76
6e3c8fe2572e4a01c43ef9970e59fef2,1,voucher,1,141.72
35123d3f1c7606f81eb9b60272f907df,1,boleto,1,40.52
6036d4eca40644c890443b856040cb18,1,boleto,1,64.50
906aae501a08de5072a4db9471da01a9,1,credit_card,3,38.09
67df019d84e04f3b626f8ede2dce4517,1,boleto,1,148.71
2121cb62043eb2269ab8bc218100c2e4,1,boleto,1,61.93
62bc181a6d897eba7057bb531ea5f094,1,credit_card,7,105.37
f4b85a796ab70afd964c35ac15b29fa4,1,boleto,1,43.34
81dbb577a47365babeaa44fe4f9a5666,1,credit_card,4,64.00
f3ace35a38b59892c97c14e9eadbc923,1,credit_card,3,63.53
8899770c263136aaa6768f75189d996a,1,credit_card,1,201.94
2ed3eaf0bd65da1480c9017f211fa315,1,credit_card,1,46.39
335a2e98058fdc2ff97c02856d53a76e,1,credit_card,3,84.54
4370467d3d9de99a4f75e1d8abf9090a,1,credit_card,5,107.50
0bb5af1f3b46e6ec23dd85506fa8175f,1,credit_card,5,157.54
98672e143f0ddcd385c344ae98132a8c,1,boleto,1,53.79
b5c4db08aa2596516e8e23acee055374,1,credit_card,4,45.78
6db73c4db61f029be8214914360f51e1,1,credit_card,1,37.61
3a2012438f0919dc24e43b9e8b21c4f1,1,credit_card,2,181.51
129c58b77c85a73933e98de57c705559,1,credit_card,1,131.04
50c148a26a1b15414632c64a2942374a,1,credit_card,1,59.78
1721eb90ee8c1fb7d6c2f81e8acd2a22,1,credit_card,4,130.42
f62c1d95a213688bbeebb149afd3ad14,1,boleto,1,92.10
e8d058928dd8b2837ef82db983c5f1d7,1,credit_card,2,63.13
19247443a7dfd6e4475b0e9b3fae86de,1,credit_card,10,102.31
fea563d194760a0737be8bff36ca8c40,1,credit_card,7,77.57
4082a09e70f0dcced54c17ec25ac2a50,1,credit_card,8,161.86
9476149aec45b9b1774a161abcce8631,1,boleto,1,188.28
50be9eb370672ac7e49a1c1741cef069,1,credit_card,4,228.62
f630b65d93478030e826b3a84804eb44,1,boleto,1,72.74
2a3f9da1b73d48af85d04f8550b3d156,1,credit_card,3,181.51
9b881df263e0c26b3fb8584bc0da7317,1,credit_card,1,53.27
b6162f47d6adbaf673e92b13e9358d89,1,boleto,1,137.16
5c973d2b4652e1dec15353b59339f3b4,1,credit_card,10,363.51
47526268d1ca9101d88afed0fb430ed3,1,credit_card,5,59.00
a36ab298e151e229a2d1cb6bb0e5839a,1,credit_card,1,112.36
0d387b5d8e636190398548a221d4185d,1,credit_card,2,204.17
89b97127e91562d3568842d10a400161,1,credit_card,4,95.76
7965b290cc7fe4790d45eaeded895967,1,credit_card,8,178.59
c1dc9326b9f99f2db29af061a59cbe8d,1,boleto,1,108.01
62899f7b8e4122204fc3d26d8d2c3737,1,credit_card,10,148.86
f1fd5b5e0656641dadc6c541b14e565a,1,boleto,1,32.23
93ecdca779367b3806aaae30a8b19021,1,credit_card,1,111.31
f384f4edb05c390598d9010ea97f7f4e,1,credit_card,2,110.99
49e548b7ec1f515816b62230c96e8f74,1,credit_card,6,87.64
babf3827fed8e4f27b7d8a680af07e43,1,credit_card,2,107.78
3ea82ad47a5a11ed6d1cb5e1e8343b9a,1,credit_card,5,51.05
41db55b77650928f1720b63029141585,1,credit_card,1,275.20
c2859f3c830b3fab51d945c1c0ef45fc,1,credit_card,2,79.61
0865bf48f1aecd458a5a2ff3211dee8c,1,credit_card,11,117.92
5b5b301c2306435fbdcd698f1c3a5ab0,1,credit_card,4,81.31
d08c7396fb82ad39db681f6692a7e112,1,boleto,1,152.62
b6acc7697ffc9caac96d5d86d80ea71d,1,credit_card,10,119.80
aac88c8074f903c76fc8616b924ab3e4,1,credit_card,2,164.49
49e4c4907bdae7153ea492e2827fe5ab,1,credit_card,1,44.17
bef79681fbe33b2789095e966c159563,2,voucher,1,62.30
c02f449466eb42e245b4ec9287aeb987,1,boleto,1,54.53
f309544e0fa881330c466bff31564da2,1,credit_card,7,357.58
8d2ca1078f464825b9e902aaa37e0683,1,credit_card,2,119.32
b769eb33d511dc1b52b8c6d45522a101,1,credit_card,1,127.17
6233c53ce8bfd732fc643c0443741c5b,1,credit_card,2,32.37
854d6cba56286c80ffabfa9883d35006,1,credit_card,1,277.44
ac78dbdaa55c30dbfb7eea9beaf31b81,1,credit_card,6,121.79
c277dea251cfd74bf121060769a7135a,1,credit_card,2,67.18
c6af04c6a72b5d587a620ad29c41dcad,1,boleto,1,1714.02
ff20ee702706d9e407a34de9fe2ff768,1,credit_card,6,132.10
120142f868b25baf05430c42ed963a99,1,boleto,1,51.96
1b2998ac4c3495c47a6f8cb5c2d65f35,1,boleto,1,55.07
c5ea69eb816127590a14c3d848e1679c,1,credit_card,6,61.05
a11e916995a120fce0b1528d2555151b,1,boleto,1,51.96
3ffa9e029879039a01783bc81c868df1,1,credit_card,2,97.13
a5c2bce79ee362cbd630af6c3ab8f841,1,credit_card,1,35.25
4a7187a003cd08090bc8effb19765333,1,credit_card,7,329.10
5eee79207209ec0e102581f289e2a6db,1,credit_card,2,73.15
89e02379eee525e09813dc8e5ba99213,1,boleto,1,43.59
4ed72b48d55c5cb2ad3a63f2b96dca12,1,credit_card,1,186.60
6553bc307b0ce8eded2609f0008ae2bd,1,credit_card,2,108.00
d7273b44707722d534c868f279e235cb,1,credit_card,6,338.51
1f448aec779fffc0060134f9c1c19370,1,credit_card,1,62.44
f24b2cd1d57f9c6405a1840ba856f421,1,credit_card,10,168.83
14f71e03c472d2b37384b55708ac8354,1,boleto,1,119.66
fcf3478bc90a1b2e214d529d0455dc1e,1,credit_card,3,261.45
163dbb9a9e122705518ab2735e1c6008,1,credit_card,1,58.74
915e2d730ef38d45a41bad2a89f88950,2,voucher,1,164.52
1636a9053d37c67f6463b90121fa81cc,1,credit_card,1,44.76
b081a26ca9566254713995a623e0941e,1,credit_card,10,224.82
6895b2b445ba6fc95b205ec5d0d5f25f,1,credit_card,2,121.72
e58f710ed41fb682576f68826c0589b9,1,credit_card,3,84.14
8c1538f82eb9eab8cad2da706a90df93,1,boleto,1,30.75
8115c56b23b02cb96cdfce13531a5a7d,1,boleto,1,114.06
a103ca0d5926c0afb6a2892545f93a7c,1,credit_card,6,70.11
3a096d99346df2d6c043165967ff011d,1,credit_card,10,800.00
7aaa96d3d1295c540305278952da9e7b,1,credit_card,2,107.00
7daacf43d9593e9a2959cc753578ce09,2,voucher,1,50.00
69aeb590d8f4455ab0bb6b95154c2742,1,voucher,1,38.37
82cefc0ed05913e6d19b9d6283dbf9cf,1,credit_card,1,89.96
0322e0a7d6d283584e3dc181c67b1d12,1,credit_card,1,88.32
3efebcb1a80d41e5a7865605155b8c09,1,credit_card,3,156.09
de001e88a16cecc089b911816d0cc818,1,credit_card,12,122.41
db9a0f1b8fd85bdad5394dbdf0179aa2,1,credit_card,1,32.37
01490a4bdacbafe6de009b317a0c8bf6,1,credit_card,5,151.14
8f6d779c78b777b6e9c03cd848b87acd,1,credit_card,1,94.63
fc0cf3fd5d9e2c6647933462acbb3f6f,1,credit_card,5,152.38
c039d465e2d9486915f6356a2660e66f,1,boleto,1,55.83
69be748e051308f0d341a9e6d30c7b40,1,credit_card,1,47.29
ed9c888e1be39c7492c5810bcf8a0227,1,voucher,1,37.78
21235c5a99a117c776a72a4de3276027,1,credit_card,3,109.42
2a940654991b7eaeb541171e5e1d497f,1,boleto,1,624.68
78902e5dd1f843cd182f10992137777b,1,boleto,1,41.43
b5e8d13478ad66ec57d480c9e00abb39,1,credit_card,12,1228.73
24257d104a3908bfd7b8bc9f6e1a2039,1,boleto,1,33.69
c2ef540e16617cb62d8c9d0bb874a498,1,credit_card,1,100.60
56ba02ddcb5947d6fe4d7816e623e054,1,credit_card,2,296.61
07684a430f124ffa76c3415f04fb2ed5,1,boleto,1,72.45
41601ce3031e924168afb94d2758f80a,1,credit_card,2,106.87
3deeaa4d253d9612fe55428163839325,1,credit_card,1,54.62
d243808e23f60f3895c6a696df710642,1,credit_card,1,188.99
6d9a301ad93b5c24c6cff8e4f9cbe276,1,boleto,1,55.85
d77c90347fa4a918af7227743da9ecff,1,boleto,1,34.59
cdd9601c7f7685708434a68d814fb53f,1,credit_card,1,21.82
7ff1a09b20dab40c3d68630eb3b56a22,1,credit_card,4,96.24
9b5f1d8f674dbded691812e5fe07db5c,1,credit_card,10,382.14
64930a85c555750a1f71af3d49b0c54b,1,credit_card,1,68.27
bca6e11cbc47e5f4b3f8bd46a39dce3c,1,boleto,1,47.80
bbc13e09a09a77b4f6ea6a981a399473,1,credit_card,8,183.60
66f2c4c74ef2402a34e32b0156a627bf,1,credit_card,1,76.50
bd2909853756962cac320dd9c00dc8b1,1,credit_card,4,46.10
351c9272da4d3af9d74d3b30ee84cdde,1,credit_card,4,106.38
b07680c80c64e1f1ca41d4337b5e773a,1,credit_card,6,136.37
05c7aa3928dd1b25667ba59cdc277505,1,boleto,1,236.48
66c0ba5488a397208076ece07748d0fa,1,boleto,1,295.61
6368f15cde8b7283ce52067367693a98,1,boleto,1,176.16
a1e92d086f682e6d8a328e19e14e0621,1,credit_card,1,63.27
7a92d4bffc8f086e16f610875cee431b,1,boleto,1,52.84
72221bc9de65dc6a45b9156909d2b6c9,1,boleto,1,50.00
e7336e1648bf13ca6664c8568363dbb3,1,credit_card,4,200.55
a0c98bdda8405aeaa4b87bdcdd25da22,1,credit_card,2,68.15
36f03c686bcee7c593f6227fb80b7109,1,credit_card,3,107.05
0b47f5e9432bd433f8c5cf64e60e6e5f,3,voucher,1,20.00
2542fe494d4b37b79ed85377e12c53a6,1,credit_card,7,169.05
c6f9707802d8df093005d7b1e9e8f9ec,1,credit_card,6,126.13
889508c3700be6eebc597a173a99c250,1,credit_card,3,34.10
bcf2e0138ecf66a8688ab369b802d57a,1,credit_card,3,91.77
2a5d9a5a8aeecf75120e38f1249a32f3,1,boleto,1,38.11
48f38d47fa3e594216cbf679a60dc4fc,1,credit_card,1,78.26
5c673b6f0d8e4e50fabaf4428fd2f944,1,boleto,1,96.81
a5a315fbb356c78710a6c0c4129525d0,1,credit_card,1,85.14
53e4afb03a9d1fd1346cb3536d79d326,1,credit_card,2,329.98
dacd9ea86285f197d0b7495e8af14781,2,voucher,1,12.34
9706023383737a509d67fdd3eaf88e54,2,voucher,1,100.00
aeb24c8a3ff615b3a6fe47e27996fb7c,1,credit_card,10,132.08
0b39d78b430d574a6eafefe82c11b4a3,1,credit_card,1,25.00
6e9a1a1213572dd3cde6887df64df77b,1,credit_card,6,296.64
c9d46caad10d4c85f1eded254193e2a5,1,credit_card,1,334.98
1bec7861a092429c4f37133660e501fb,1,boleto,1,36.95
abe1510142dfb06af1ac26425e538cf0,1,credit_card,2,56.78
2177c383835d2102aaffabf80638aa19,1,boleto,1,120.99
ed35c6ec36a7b59c5e1f902280143fcd,1,credit_card,4,86.80
fde43c8d10a125abbbc0b5e8e1c9d779,1,credit_card,3,312.40
9e844ac3fb9440b1393bf80ab5b59860,1,credit_card,1,77.57
67773c483666d5120da1ff6188d8a00a,1,credit_card,4,44.00
a49146f414b54879adb68c422428a68e,3,voucher,1,20.85
73e47be0498a4d9f19d88a0113af23fd,1,credit_card,4,63.82
cac28bfe44e2fc9411c4f61b768d0081,1,credit_card,4,262.25
f52952f4c900a5c0295a392769f7538e,1,credit_card,1,112.99
b7a70c5355ba0e41915b2ae56209a2bb,1,credit_card,8,207.65
ac2403ebd2706b3bd5399ac7ef4ea9e7,1,credit_card,8,106.72
f3290f4b0c78e37eff2ade0174b0c307,1,credit_card,1,77.16
f65a0c0fc75a9ddad01b101ed5ae2e38,1,credit_card,4,45.22
0de5dbc9f3226761687d84b54057efba,1,credit_card,1,73.89
19d4c970e6cc7d33e2669b256238e307,1,boleto,1,58.30
63ac66255bb4562cd506681eb19c5be4,1,credit_card,1,110.44
fa6d3eb110ceb1c2b98c7d158c6d1671,1,credit_card,1,123.34
10cba0be7bc27288b512d87a719b97e5,2,voucher,1,23.79
465c2e1bee4561cb39e0db8c5993aafc,2,voucher,1,26.18
2218e4b81089f8cf52139915bdc1e48d,1,credit_card,10,194.08
26e7606527e710486939428227c703cb,1,credit_card,10,657.00
d8a7be3bdd16ebaf4601bc8252f54a08,1,credit_card,4,128.09
72c3f657842e35f5d5279cc0fd06826b,1,credit_card,1,33.39
efd2e87c44bebee6e88c8677e9e94448,1,credit_card,1,143.46
fa79b2c18a8bd1dd7fe6c20ea3986434,1,boleto,1,95.21
9dc19c953a97c92383ff95f54cabe58a,1,credit_card,3,45.68
541ed556b294e1dc5e80fb34a44917d3,1,boleto,1,46.13
0c384d67524b5b92aa2fa6c8baa9a983,1,credit_card,1,102.03
0e0170b61d0a01970751c69f238a4dc2,1,debit_card,1,117.54
b599b60a3fa09e7a4003eb264aa99a07,1,credit_card,2,142.10
5f98eca70415773e1187c9309b38acda,1,credit_card,2,68.35
61f26d1fbc29fc8e6d6bc8ba373e81f6,1,credit_card,2,52.04
1a6d8f9122fec35f3e394f0b47abfdef,1,credit_card,2,143.45
70e4c52c261e4b62fa3d02aa61c45378,1,credit_card,5,315.11
ffb18bf111fa70edf316eb0390427986,1,credit_card,24,617.24
0068fb0e223115e911d362627e8b8800,1,boleto,1,91.79
81d4e3ab663ca6c51e659ad5b31457e7,1,boleto,1,97.80
0e748699edd544eb244d173a5658b7a8,1,boleto,1,133.24
8682a030870edcce6a8b8299b68aa4d6,1,boleto,1,48.93
08edff712f0cd04883215bdb5b0d7c7f,1,credit_card,1,82.08
9d302458a5c2070516051da353068870,1,credit_card,3,177.62
e38fb0d87dea5ab1a9c8e257fa716b80,1,credit_card,2,46.84
9286a7cc933d6e2099098e4ae057e5dc,1,boleto,1,34.69
2c7e89e493d79a803615950d27017f1f,1,debit_card,1,126.99
f2a6e4114bb3100fe47a10d807079082,1,credit_card,1,76.36
1205025dd1d1757c82bc1f437bcc39c5,1,credit_card,2,240.87
688e3c66bdfcae1321349fd70627b84c,1,boleto,1,25.00
a50baa42994364594f0a002918035aeb,1,boleto,1,146.33
1d748fa1652f04b064b6cf65739b04dc,1,boleto,1,61.01
0b47f5e9432bd433f8c5cf64e60e6e5f,7,voucher,1,20.00
bbec0e8ff27f20abbd5b2fc0ab8a82c6,1,credit_card,1,69.44
73b1defe09cb47bd521306b506af7d3a,1,boleto,1,664.76
f237e8ddc05a21386ec9441d40f8e09e,5,voucher,1,16.61
7dd324f942802dde96fb63557eb716bb,1,boleto,1,74.42
f765267bcbede7982c8ecdbe594fa249,1,credit_card,10,519.65
1b4255d9c878894e1d30af0d984c9c7f,1,voucher,1,447.34
6b5c69624b2e0a58948ec5cca5449ca0,1,credit_card,1,127.14
3ec05d74c91669694d41dcf4d7cdc764,1,credit_card,4,40.86
499f4d2d2bf250a1bb18ca1feab13262,1,boleto,1,64.86
75b01078ad5e499d81b6b0f33cfbbf66,1,credit_card,1,219.39
6e7c58476aeeb4f0a2313cdd43477570,1,credit_card,5,96.94
6e52fe67778a12f079296a3d416ebe86,1,credit_card,1,86.92
04730e3327a051a939ae815e14e482e1,1,credit_card,8,616.94
eef276c7d2a8add364316e714f060623,1,credit_card,2,115.55
0199edc5b01351df8e73a674aa473ee7,1,boleto,1,101.00
5784dd3f2dfc12119aa244a42ed18b9c,1,credit_card,3,83.14
0c01f50d13b63f9c7a1f073f51a45548,1,credit_card,3,169.09
60260cf275316912451558bb743bbfc7,1,credit_card,3,70.41
25f9ba70a00ea2a3907973a340834885,1,boleto,1,129.66
5e1452bdf1c8fcf2b69f810cf9374a8e,1,boleto,1,74.36
f071b368fba027eb94d3880678104d50,1,credit_card,1,28.00
b6f0a8d06c025c6aed95229f1bb0421f,1,credit_card,2,112.33
28a58d10c5ce66e99e4edf25548e1a0f,1,credit_card,3,135.26
3951193545025398d0fa18b7e2f836be,1,credit_card,1,2.97
cd317fc34a4ea25ea8d1743f003712ac,1,credit_card,4,74.17
71ae442d46d1764c665ba4c9e3073864,1,boleto,1,139.22
8f332ee6ffc2a01f7e78ae983f257379,1,credit_card,4,324.82
c50e269f3f05dc460ee457106f787b7f,1,credit_card,1,216.42
3e60f029bab712985ebe5bb542730b6e,1,credit_card,5,272.70
7b1e41f3fe006429cbf78032fcb218d7,1,boleto,1,108.55
af267dd4b62acc26802a30eef78e7afb,1,boleto,1,105.32
73bf036e9d518e060d6f766d816483cb,1,credit_card,1,28.87
415171a59b0a29988351b6d7652d993a,1,boleto,1,44.09
72683b144c2feca63881b49b5afd2bc4,1,credit_card,3,97.64
d35588da5ba45ef8d7b51fa96db86059,1,credit_card,3,91.58
1b55d5825b9f0ea76d9f105222eb6910,1,credit_card,1,29.68
4e15214b61d5e952ea58075636fc6e99,1,boleto,1,85.77
b83c1be0cbe93a1aea7c3a77e4ae37ee,1,boleto,1,97.42
24f2edef847fd6eeeddc6aa5dd82209b,1,credit_card,5,50.00
3decc053f76f6898aefed9c29e26e2b7,1,credit_card,8,549.70
9fe660037a9d47d9497e2b45f902d869,1,credit_card,4,63.10
69ecf8a73bd1de33c57b060448315a92,1,boleto,1,55.24
41b0c346ca595e5a94067d231e4106af,1,voucher,1,36.69
2ab55ce9d54cd19626cf1540d2e6cadb,1,credit_card,1,57.29
e4318982ed51e84596216f47f154d767,1,credit_card,2,28.34
c82ee47a0c061997cf82b995f702fa1e,1,credit_card,3,71.82
47e9777346f914fcce7e8d5a411ca60a,1,credit_card,2,96.43
2bf01051ff9e5195111fd7ffaf865240,1,boleto,1,85.49
497f1ff2bc62b9932e473fdd62ddde3d,1,boleto,1,128.42
96ed110f6c91b349ff7ab376c8fa9400,2,voucher,1,131.98
505bb60c12a248aa8c995503ec264554,1,credit_card,8,81.85
5a67391875062bbd3116a5c00524648c,1,credit_card,6,60.85
24f926887373bfb98b4f309ecabab893,1,boleto,1,173.36
8c17e98f67708928c1b03bb705c14b3e,1,credit_card,3,191.13
4134d857ea0e2009e02f6f90888fa583,1,credit_card,1,2.65
9989d0ec04100fce996f6e906ada0278,1,credit_card,2,22.84
03b2144a8822e91cc05da7907f21ea1f,1,credit_card,10,162.75
d10471750e335e783fff1bc755988a86,1,credit_card,1,56.60
d214b4670d22fbbbce0677ce7e2645ed,1,credit_card,2,115.45
e3ad77f2683cf57ced740ece64eea3b7,1,credit_card,6,60.75
bec49fb7d032cc8a815d4135551a98e5,1,credit_card,5,125.03
bb23ee96defc419b4137ae66d0c0e44e,1,credit_card,1,46.01
17b13ec883d7ff8ef2c2882644854aa5,1,credit_card,2,31.78
ccafddb54a91c4cebc1ab1ba6fa5f68d,1,boleto,1,571.48
b33c9bb2caa1d2b9f219b70f6dba7dce,1,boleto,1,110.33
77ce8174ece613ac99bd6506f3d679d8,1,credit_card,8,326.53
fdee205e2e0cc6ac53cbd0b6df510d6d,1,credit_card,2,64.10
6d7de866a140b19d09e825b2a4e944c7,1,credit_card,1,139.80
e9097b40952a79c27bb515bbfd4d488f,1,credit_card,8,502.14
5d146abaaa0996f8cabcb5a3fa96bad7,1,credit_card,1,75.07
40f8df5351ca042862168f31bd853103,1,credit_card,6,408.90
250587cf0cafce7892b56a47a1697833,1,credit_card,1,109.86
3860898db238028285b1e05b5ab31238,1,credit_card,1,68.52
b4b86df50ff2b7209ced1549d9ea4b2e,1,debit_card,1,76.24
71ebd46bcd6c3ff32ce6da77c9a6702a,1,boleto,1,83.41
dc17a6461db14f3625728b10493ef332,1,credit_card,8,92.89
e5ec17b950e2ca6379aaee6905115d3a,1,voucher,1,47.63
cefeab80d083e2aa4a0a526027bec9a6,1,boleto,1,164.55
e94049a4979c0cca812d339264c0792e,1,boleto,1,69.14
3ea85b54f4c54ccc998b38bebf6c2c15,2,voucher,1,100.00
d97cacbc87a70c0a938044518f7c31c2,1,boleto,1,173.48
0487007c18089d38f1492091945d7ba8,1,credit_card,15,377.07
96f4cc5fae35d1144e51ae9aec601f4b,1,credit_card,4,44.11
efb0cacb1ed48693e7edc6e10d9d1790,1,boleto,1,171.84
465c2e1bee4561cb39e0db8c5993aafc,3,voucher,1,35.59
178b5b0a92e0eb145266afde0c2fb50f,1,credit_card,2,183.75
60374093aa8d84de08b2c04a3eec89c4,1,boleto,1,282.80
fa2f3e66fa5ba473c46b0329d4e5773f,1,boleto,1,68.89
54b803c77b3baa82c6541268b252cc0a,1,credit_card,2,72.68
724074e91e873f7bba4b3548c59e5f92,1,credit_card,1,20.89
0c40894addb46fce19ca6ca1f11d9bff,1,boleto,1,132.05
bc6d2ee01d1daa8441fc48b586bcd985,1,credit_card,5,274.89
9512251cbae0778ea863f6242d3e5789,1,credit_card,4,49.34
6135f38f4bb6d100bd3b064ccaddf7b8,1,credit_card,4,82.73
04ac505fe152a153d8b6013eccb4086b,1,credit_card,4,47.29
6c2c28420cb6865ced69f6c260c27c24,1,debit_card,1,25.87
fb7a3213facd63106674c2d4fe0813ae,1,boleto,1,703.81
b540d328af5b078f6c8aebac46ae606b,1,boleto,1,43.10
8431c1024f6407ab4f4b5f45a60fbb4f,1,credit_card,1,92.83
c626db29ab3699e67c95a88bb63aa471,1,voucher,1,57.68
43c0147ac5c2cd461632f6b12eddf8f6,1,boleto,1,39.09
dc8302e63ff9b2dc67dd51edbd8b537d,1,credit_card,6,717.23
60402252b419752cfe565a2a99f9cb55,1,credit_card,1,33.45
89ddf23f8fe73ace16b54d219a527277,1,credit_card,6,380.12
03202c9906e9d1140a8ac3e15f4492e8,1,boleto,1,70.90
94140a08f88b5440f7fc0e4b0fcfc3bb,1,credit_card,1,54.95
fa6e00b909d5805dc02b5456fa40778b,1,credit_card,5,65.81
81d6162a00e7332a42e9f26375953d74,1,credit_card,3,105.28
b8f7f9df1e5bf679e78dbf66146a39e3,1,boleto,1,100.25
c60a42174ebe36481da792fbb7da904f,1,credit_card,4,315.88
2694d5d93827eee9e3b4c2d4287c605d,1,boleto,1,87.23
6f91e4738284a9312089fd89f0d61648,1,boleto,1,139.18
5bd9862e9eb167d733096279f6b353ed,1,credit_card,3,50.53
086cb9cd0cf7067d77fe09f31620a52b,2,voucher,1,50.81
07dcf38560b8c50e101b3281edda6112,1,boleto,1,57.75
2b20baf94a095e002981091891209751,2,voucher,1,34.71
6b092965cc5bcd955107ed81c1acd489,1,credit_card,3,226.26
774847476ad545e9bcb605a75dd40de6,1,credit_card,3,163.81
e7ca0b469d23817d3564174fafcf56c7,1,credit_card,2,108.31
43ac8d91a0749b176f9c311545881aa7,1,credit_card,3,142.92
943980abcbc522eb49346398ee2594b4,1,boleto,1,37.79
1b4130478aee169922ebb0b0a9ef919c,1,credit_card,5,149.14
5f9c456bbb57754ed7f95c12c8f759f5,1,credit_card,2,92.29
c4dd811604d334a79810fd0387740e09,1,credit_card,1,98.81
0c1fd2870ed16e1af74abd3df9833cfc,1,boleto,1,42.78
3609efe3e67d76fc425ba5fd19fd4bd5,1,credit_card,6,251.09
8faff12af96ce78eba0d5b1597d5baa9,1,credit_card,1,84.70
ab74c0e5d243c75a0289ac0ed8811a97,1,credit_card,3,37.82
827a916734ee2f155b25cd4ff2d8022f,1,credit_card,8,163.25
bde485bef13be8b3bd38071e027e954f,1,credit_card,1,39.11
f237e8ddc05a21386ec9441d40f8e09e,4,voucher,1,39.40
bbf7ad105edc929937625364891dc8c6,1,credit_card,3,89.88
438f8c9a0abdfdd3401b52e89084c612,1,credit_card,8,339.21
9feb31244fa82ce0a5fb912500881873,1,boleto,1,81.50
104a4ed42832085322a2ef0d1649b284,1,credit_card,10,194.19
c11daae957ee4447f2aa894fcdf28cac,1,credit_card,1,28.75
faf132fb35b3b3b533a67efbd6e7c02d,1,credit_card,10,130.01
d2ae2653b9dbc7b50f11bf3e4001ec8e,1,credit_card,3,353.76
72e57d0b326731ddd25d0d44212a42cb,1,credit_card,10,148.69
327c17fe3bf926f72f592503b52e3b5a,1,credit_card,5,278.43
374fd048ff590c1059eb5d4fe2d892b4,1,credit_card,5,171.09
4ef3c842b74a91b2524df4e621606c94,1,credit_card,2,40.75
05c12734a5d14a9b9528b3eb84f30e50,2,voucher,1,30.00
b323a1bf3949211f3d9fbc43772534e6,1,credit_card,3,102.13
e008eec42c3cdeca3e9b47a91fbc848a,1,boleto,1,155.14
0c83ae77e6509fbaec6d9ae8844ccef7,1,credit_card,1,35.00
465c2e1bee4561cb39e0db8c5993aafc,7,voucher,1,15.19
9d0dea2e11b3af0d11ba66eac116bc6c,1,credit_card,1,26.94
c8fb73e3313c12aa7978cd59adbd0a6a,1,credit_card,2,81.34
7b1900e11427a097af75a1ae0932b993,1,boleto,1,45.69
fc1d4a8adb62b480c591455600955b2f,1,credit_card,4,90.25
049ac54eda25ad838a76c65dcfd27c9a,1,credit_card,1,173.02
78ab727370e07aaf73b362897c8c6e3d,1,credit_card,3,157.75
801bda1bc87e8484430a1ad75f51f128,1,boleto,1,192.63
123e27a1a4d0b2481d8618ac3dff7d4e,1,credit_card,10,221.84
2de8870a0b861a9ff5ccb128784abf2e,1,credit_card,9,98.51
364ea3582bbe134bec58a6e192aa6390,1,boleto,1,53.24
62bffd187fdcb56c61d7980953e3ceb7,1,credit_card,1,169.73
d0ddded2fb44f032154b6149cce5e2e6,1,credit_card,1,72.84
dacd9ea86285f197d0b7495e8af14781,4,voucher,1,12.34
15a87de4d6c4996cbee619479ddfe71e,1,credit_card,2,108.41
5c8ce05c64397c5d1c67ab8ab448ed40,1,credit_card,5,50.12
f96ae3b7b3fa4a0b2644a183d6cb620d,1,credit_card,3,184.32
2191c4b8b5384ed556dfd154ce6e319c,1,credit_card,4,40.09
c7d894c7be2eb461fb04d81e82f0814d,1,credit_card,1,100.22
2b28c958aceae6cdb1ba4ad008963b78,1,credit_card,4,116.43
8cf765eeef8f04ca929a1cf64ffa2584,1,credit_card,1,232.11
8b2f6212e3a5681805601bad0a43905c,1,credit_card,2,35.01
4ff36f43b95e4fbebfa94b98f8f33847,1,credit_card,5,107.78
204d4d908a640f0b6f4f0d306dc97fab,1,credit_card,4,97.08
